VALUE,EVT_Name,LFRDB,EVT_Fuel,EVT_Fuel_N,EVT_LF,EVT_GP,EVT_PHYS,EVT_GP_N,SAF_SRM,EVT_ORDER,EVT_CLASS,EVT_SBCLS,r,g,b,Red,Green,Blue
9016,Rocky Mountain Alpine Bedrock and Scree,9016,2006,Sps Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,Sparse,700,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,100,100,100,0.39215700000,0.39215700000,0.39215700000
9018,Rocky Mountain Cliff Canyon and Massive Bedrock,9018,2006,Sps Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,Sparse,700,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,100,100,100,0.39215700000,0.39215700000,0.39215700000
9091,Edwards Plateau Cliff,9091,2007,Sps Western Great Plains Sparsely Vegetated Systems,Sparse,700,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,100,100,100,0.39215700000,0.39215700000,0.39215700000
9265,Southwestern Great Plains Canyon,9265,2007,Sps Western Great Plains Sparsely Vegetated Systems,Sparse,700,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,100,100,100,0.39215700000,0.39215700000,0.39215700000
9023,Western Great Plains Badlands,9023,2007,Sps Western Great Plains Sparsely Vegetated Systems,Sparse,700,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,100,100,100,0.39215700000,0.39215700000,0.39215700000
9024,Western Great Plains Cliff and Outcrop,9024,2007,Sps Western Great Plains Sparsely Vegetated Systems,Sparse,700,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,100,100,100,0.39215700000,0.39215700000,0.39215700000
7008,North Pacific Oak Woodland,7008,2008,Tr North Pacific Oak Woodland,Tree,629,Hardwood,Western Oak Woodland and Savanna,SAF 233: Oregon White Oak,Tree-dominated,Open tree canopy,Deciduous open tree canopy,203,255,171,0.79607800000,1.00000000000,0.67058800000
7009,Northwestern Great Plains Aspen Forest and Parkland,7009,2009,Tr Northwestern Great Plains Aspen Forest and Parkland,Tree,602,Hardwood,"Aspen Forest, Woodland, and Parkland",SAF 217: Aspen,Tree-dominated,Open tree canopy,Deciduous open tree canopy,192,255,138,0.75294100000,1.00000000000,0.54117600000
7010,Northern Rocky Mountain Western Larch Savanna,7010,2010,Tr Northern Rocky Mountain Western Larch Savanna,Tree,644,Conifer,Western Larch Forest and Woodland,SAF 212: Western Larch,Tree-dominated,Open tree canopy,Deciduous open tree canopy,180,255,148,0.70588200000,1.00000000000,0.58039200000
7011,Rocky Mountain Aspen Forest and Woodland,7011,2011,Tr Rocky Mountain Aspen Forest and Woodland,Tree,602,Hardwood,"Aspen Forest, Woodland, and Parkland",SAF 217: Aspen,Tree-dominated,Open tree canopy,Deciduous open tree canopy,192,255,138,0.75294100000,1.00000000000,0.54117600000
7012,Rocky Mountain Bigtooth Maple Ravine Woodland,7012,2012,Tr Rocky Mountain Bigtooth Maple Ravine Woodland,Tree,605,Hardwood,Bigtooth Maple Woodland,SRM 418: Bigtooth Maple,Tree-dominated,Open tree canopy,Deciduous open tree canopy,171,255,138,0.67058800000,1.00000000000,0.54117600000
7013,Western Great Plains Dry Bur Oak Forest and Woodland,7013,2013,Tr Western Great Plains Dry Bur Oak Forest and Woodland,Tree,659,Hardwood,Bur Oak Woodland and Savanna,SAF 236: Bur Oak,Tree-dominated,Open tree canopy,Deciduous open tree canopy,6,53,122,0.02352900000,0.20784300000,0.47843100000
7014,Central and Southern California Mixed Evergreen Woodland,7014,2014,Tr Central and Southern California Mixed Evergreen Woodland,Tree,626,Conifer,California Mixed Evergreen Forest and Woodland,SAF 249: Canyon Live Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
7015,California Coastal Redwood Forest,7015,2015,Tr California Coastal Redwood Forest,Tree,634,Conifer,Redwood Forest and Woodland,SAF 232: Redwood,Tree-dominated,Open tree canopy,Evergreen open tree canopy,135,255,105,0.52941200000,1.00000000000,0.41176500000
7016,Colorado Plateau Pinyon-Juniper Woodland,7016,2016,Tr Colorado Plateau Pinyon-Juniper Woodland,Tree,630,Conifer,Pinyon-Juniper Woodland,SRM 504: Juniper-Pinyon Pine Woodland,Tree-dominated,Open tree canopy,Evergreen open tree canopy,121,255,94,0.47451000000,1.00000000000,0.36862700000
7017,Columbia Plateau Western Juniper Woodland and Savanna,7017,2017,Tr Columbia Plateau Western Juniper Woodland and Savanna,Tree,620,Conifer,Juniper Woodland and Savanna,SRM 107: Western Juniper-Big Sagebrush-Bluebunch Wheatgrass,Tree-dominated,Open tree canopy,Evergreen open tree canopy,108,255,82,0.42352900000,1.00000000000,0.32156900000
7018,East Cascades Mesic Montane Mixed-Conifer Forest and Woodland,7018,2018,Tr East Cascades Mesic Montane Mixed-Conifer Forest and Woodland,Tree,643,Conifer,Douglas-fir-Grand Fir-White Fir Forest and Woodland,SAF 213: Grand Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,96,255,71,0.37647100000,1.00000000000,0.27843100000
7019,Great Basin Pinyon-Juniper Woodland,7019,2019,Tr Great Basin Pinyon-Juniper Woodland,Tree,630,Conifer,Pinyon-Juniper Woodland,SRM 412: Juniper-Pinyon Woodland,Tree-dominated,Open tree canopy,Evergreen open tree canopy,78,255,59,0.30588200000,1.00000000000,0.23137300000
7020,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,7020,2020,Tr Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,Tree,621,Conifer,Limber Pine Woodland,SAF 209: Bristlecone Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,63,255,46,0.24705900000,1.00000000000,0.18039200000
7021,Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland,7021,2021,Tr Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland,Tree,645,Conifer,Western Red-cedar-Western Hemlock Forest,SAF 231: Port Orford-Cedar,Tree-dominated,Open tree canopy,Evergreen open tree canopy,42,255,31,0.16470600000,1.00000000000,0.12156900000
7022,Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland,7022,2022,Tr Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland,Tree,645,Conifer,Western Red-cedar-Western Hemlock Forest,SAF 248: Knobcone Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,224,252,192,0.87843100000,0.98823500000,0.75294100000
7023,Madrean Encinal,7023,2023,Tr Madrean Encinal,Tree,696,Conifer-Hardwood,Juniper-Oak,SAF 241: Western Live Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0,237,0,0.00000000000,0.92941200000,0.00000000000
7024,Madrean Lower Montane Pine-Oak Forest and Woodland,7024,2024,Tr Madrean Lower Montane Pine-Oak Forest and Woodland,Tree,610,Conifer-Hardwood,Conifer-Oak Forest and Woodland,SAF 241: Western Live Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0,237,0,0.00000000000,0.92941200000,0.00000000000
7025,Madrean Pinyon-Juniper Woodland,7025,2025,Tr Madrean Pinyon-Juniper Woodland,Tree,630,Conifer,Pinyon-Juniper Woodland,SRM 504: Juniper-Pinyon Pine Woodland,Tree-dominated,Open tree canopy,Evergreen open tree canopy,121,255,94,0.47451000000,1.00000000000,0.36862700000
7026,Madrean Upper Montane Conifer-Oak Forest and Woodland,7026,2026,Tr Madrean Upper Montane Conifer-Oak Forest and Woodland,Tree,610,Conifer-Hardwood,Conifer-Oak Forest and Woodland,SAF 241: Western Live Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0,237,0,0.00000000000,0.92941200000,0.00000000000
7027,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,7027,2027,Tr Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Tree,625,Conifer,Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland,SAF 243: Sierra Nevada Mixed Conifer,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0,222,0,0.00000000000,0.87058800000,0.00000000000
7028,Mediterranean California Mesic Mixed Conifer Forest and Woodland,7028,2028,Tr Mediterranean California Mesic Mixed Conifer Forest and Woodland,Tree,643,Conifer,Douglas-fir-Grand Fir-White Fir Forest and Woodland,SAF 211: White Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0,204,0,0.00000000000,0.80000000000,0.00000000000
7029,Mediterranean California Mixed Oak Woodland,7029,2029,Tr Mediterranean California Mixed Oak Woodland,Tree,629,Hardwood,Western Oak Woodland and Savanna,SAF 246: California Black Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0,189,0,0.00000000000,0.74117600000,0.00000000000
7030,Mediterranean California Lower Montane Conifer Forest and Woodland,7030,2030,Tr Mediterranean California Lower Montane Conifer Forest and Woodland,Tree,610,Conifer,Conifer-Oak Forest and Woodland,SAF 246: California Black Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0,189,0,0.00000000000,0.74117600000,0.00000000000
7031,California Montane Jeffrey Pine-(Ponderosa Pine) Woodland,7031,2031,Tr California Montane Jeffrey Pine(-Ponderosa Pine) Woodland,Tree,631,Conifer,"Ponderosa Pine Forest, Woodland and Savanna",SAF 247: Jeffrey Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0,173,0,0.00000000000,0.67843100000,0.00000000000
7032,Mediterranean California Red Fir Forest,7032,2032,Tr Mediterranean California Red Fir Forest,Tree,633,Conifer,Red Fir Forest and Woodland,SAF 207: Red Fir,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0,158,0,0.00000000000,0.61960800000,0.00000000000
7033,Mediterranean California Subalpine Woodland,7033,2033,Tr Mediterranean California Subalpine Woodland,Tree,640,Conifer,Subalpine Woodland and Parkland,SAF 256: California Mixed Subalpine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0,145,0,0.00000000000,0.56862700000,0.00000000000
7234,Mediterranean California Mesic Serpentine Chaparral,7034,2034,Tr Mediterranean California Mesic Serpentine Woodland and Chaparral,Shrub,607,Shrubland,Chaparral,SAF 248: Knobcone Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,224,252,192,0.87843100000,0.98823500000,0.75294100000
7034,Mediterranean California Mesic Serpentine Woodland,7034,2034,Tr Mediterranean California Mesic Serpentine Woodland and Chaparral,Tree,607,Conifer,Chaparral,SAF 248: Knobcone Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,224,252,192,0.87843100000,0.98823500000,0.75294100000
7035,North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland,7035,2035,Tr North Pacific Dry Douglas-fir(-Madrone) Forest and Woodland,Tree,614,Conifer,Douglas-fir Forest and Woodland,SAF 229: Pacific Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0,130,0,0.00000000000,0.50980400000,0.00000000000
7036,North Pacific Seasonal Sitka Spruce Forest,7036,2036,Tr North Pacific Hypermaritime Seasonal Sitka Spruce Forest,Tree,638,Conifer,Sitka Spruce Forest,SAF 223: Sitka Spruce,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0,117,0,0.00000000000,0.45882400000,0.00000000000
7037,North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest,7037,2037,Tr North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest,Tree,615,Conifer,Douglas-fir-Western Hemlock Forest and Woodland,SAF 230: Douglas-Fir-Western Hemlock,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0,105,0,0.00000000000,0.41176500000,0.00000000000
7038,North Pacific Maritime Mesic Subalpine Parkland,7038,2038,Tr North Pacific Maritime Mesic Subalpine Parkland,Tree,627,Conifer,Mountain Hemlock Forest and Woodland,SAF 205: Mountain Hemlock,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
7039,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,7039,2039,Tr North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,Tree,615,Conifer,Douglas-fir-Western Hemlock Forest and Woodland,SAF 230: Douglas-Fir-Western Hemlock,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0,105,0,0.00000000000,0.41176500000,0.00000000000
7041,North Pacific Mountain Hemlock Forest,7041,2041,Tr North Pacific Mountain Hemlock Forest,Tree,627,Conifer,Mountain Hemlock Forest and Woodland,SAF 205: Mountain Hemlock,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
7042,North Pacific Mesic Western Hemlock-Silver Fir Forest,7042,2042,Tr North Pacific Mesic Western Hemlock-Silver Fir Forest,Tree,642,Conifer,Western Hemlock-Silver Fir Forest,SAF 226: Coastal True Fir-Hemlock,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0,71,0,0.00000000000,0.27843100000,0.00000000000
7043,Mediterranean California Mixed Evergreen Forest,7043,2043,Tr Mediterranean California Mixed Evergreen Forest,Tree,626,Conifer,California Mixed Evergreen Forest and Woodland,SAF 234: Douglas-Fir-Tanoak-Pacific Madrone,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0,61,0,0.00000000000,0.23921600000,0.00000000000
7044,Northern California Mesic Subalpine Woodland,7044,2044,Tr Northern California Mesic Subalpine Woodland,Tree,627,Conifer,Mountain Hemlock Forest and Woodland,SAF 205: Mountain Hemlock,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
7045,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,7045,2045,Tr Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Tree,625,Conifer,Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0,51,0,0.00000000000,0.20000000000,0.00000000000
7046,Northern Rocky Mountain Subalpine Woodland and Parkland,7046,2046,Tr Northern Rocky Mountain Subalpine Woodland and Parkland,Tree,640,Conifer,Subalpine Woodland and Parkland,SAF 208: Whitebark Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,191,255,233,0.74902000000,1.00000000000,0.91372500000
7047,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,7047,2047,Tr Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Tree,643,Conifer,Douglas-fir-Grand Fir-White Fir Forest and Woodland,SAF 213: Grand Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,96,255,71,0.37647100000,1.00000000000,0.27843100000
7048,Northwestern Great Plains Highland White Spruce Woodland,7048,2048,Tr Northwestern Great Plains Highland White Spruce Woodland,Tree,639,Conifer,Spruce-Fir Forest and Woodland,SAF 201: White Spruce,Tree-dominated,Open tree canopy,Evergreen open tree canopy,182,250,227,0.71372500000,0.98039200000,0.89019600000
7049,Rocky Mountain Foothill Limber Pine-Juniper Woodland,7049,2049,Tr Rocky Mountain Foothill Limber Pine-Juniper Woodland,Tree,621,Conifer,Limber Pine Woodland,SAF 219: Limber Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,174,245,224,0.68235300000,0.96078400000,0.87843100000
7050,Rocky Mountain Lodgepole Pine Forest,7050,2050,Tr Rocky Mountain Lodgepole Pine Forest,Tree,622,Conifer,Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,163,240,219,0.63921600000,0.94117600000,0.85882400000
7051,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,7051,2051,Tr Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,Tree,625,Conifer,Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0,51,0,0.00000000000,0.20000000000,0.00000000000
7052,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,7052,2052,Tr Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Tree,643,Conifer,Douglas-fir-Grand Fir-White Fir Forest and Woodland,SAF 211: White Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0,204,0,0.00000000000,0.80000000000,0.00000000000
7053,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,7053,2053,Tr Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,Tree,631,Conifer,"Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,214,255,181,0.83921600000,1.00000000000,0.70980400000
7054,Southern Rocky Mountain Ponderosa Pine Woodland,7054,2054,Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,631,Conifer,"Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,214,255,181,0.83921600000,1.00000000000,0.70980400000
7055,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,7055,2055,Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,639,Conifer,Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,236,252,204,0.92549000000,0.98823500000,0.89019600000
7056,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,7056,2056,Tr Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Tree,639,Conifer,Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,236,252,204,0.92549000000,0.98823500000,0.89019600000
7057,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,7057,2057,Tr Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,Tree,621,Conifer,Limber Pine Woodland,SAF 209: Bristlecone Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,63,255,46,0.24705900000,1.00000000000,0.18039200000
7058,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,7058,2058,Tr Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,Tree,622,Conifer,Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,163,240,219,0.63921600000,0.94117600000,0.85882400000
7059,Southern Rocky Mountain Pinyon-Juniper Woodland,7059,2059,Tr Southern Rocky Mountain Pinyon-Juniper Woodland,Tree,630,Conifer,Pinyon-Juniper Woodland,SRM 504: Juniper-Pinyon Pine Woodland,Tree-dominated,Open tree canopy,Evergreen open tree canopy,121,255,94,0.47451000000,1.00000000000,0.36862700000
7060,East Cascades Ponderosa Pine Forest and Woodland,7060,2060,Tr East Cascades Ponderosa Pine Forest and Woodland,Tree,610,Conifer,Conifer-Oak Forest and Woodland,SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,214,255,181,0.83921600000,1.00000000000,0.70980400000
7061,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,7061,2061,Tr Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Tree,603,Conifer-Hardwood,Aspen-Mixed Conifer Forest and Woodland,SAF 217: Aspen,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,192,255,138,0.75294100000,1.00000000000,0.54117600000
7250,Inter-Mountain Basins Curl-leaf Mountain Mahogany Shrubland,7062,2062,Tr Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrub,628,Shrubland,Mountain Mahogany Woodland and Shrubland,SRM 415: Curlleaf Mountain-Mahogany,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous shrubland,155,235,216,0.60784300000,0.92156900000,0.84705900000
7062,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland,7062,2062,Tr Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Tree,628,Conifer,Mountain Mahogany Woodland and Shrubland,SRM 415: Curlleaf Mountain-Mahogany,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,155,235,216,0.60784300000,0.92156900000,0.84705900000
7063,North Pacific Broadleaf Landslide Forest,7063,2063,Tr North Pacific Broadleaf Landslide Forest and Shrubland,Tree,632,Hardwood,Red Alder Forest and Woodland,SAF 221: Red Alder,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,146,232,215,0.57254900000,0.90980400000,0.84313700000
7064,Colorado Plateau Mixed Low Sagebrush Shrubland,7064,2064,Sh Colorado Plateau Mixed Low Sagebrush Shrubland,Shrub,623,Shrubland,Low Sagebrush Shrubland and Steppe,SRM 405: Black Sagebrush,Shrub-dominated,Dwarf-shrubland,Evergreen dwarf-shrubland,204,182,135,0.80000000000,0.71372500000,0.52941200000
7065,Columbia Plateau Scabland Shrubland,7065,2065,Sh Columbia Plateau Scabland Shrubland,Shrub,613,Shrubland,Desert Scrub,SRM 106: Bluegrass Scabland,Shrub-dominated,Dwarf-shrubland,Evergreen dwarf-shrubland,199,176,129,0.78039200000,0.69019600000,0.50588200000
7066,Inter-Mountain Basins Mat Saltbush Shrubland,7066,2066,Sh Inter-Mountain Basins Mat Saltbush Shrubland,Shrub,636,Shrubland,Salt Desert Scrub,SRM 501: Saltbush-Greasewood,Shrub-dominated,Dwarf-shrubland,Evergreen dwarf-shrubland,194,170,126,0.76078400000,0.66666700000,0.49411800000
7067,Mediterranean California Alpine Fell-Field,7067,2067,Sh Mediterranean California Alpine Fell-Field,Shrub,601,Grassland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 213: Alpine Grassland,Shrub-dominated,Dwarf-shrubland,Mixed evergreen-deciduous dwarf-shrubland,255,211,119,1.00000000000,0.82745100000,0.46666700000
7068,North Pacific Dry and Mesic Alpine Dwarf-Shrubland,7068,2068,Sh North Pacific Dry and Mesic Alpine Dwarf-Shrubland or Fell-field or Meadow,Shrub,601,Grassland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 108: Alpine Idaho Fescue,Shrub-dominated,Dwarf-shrubland,Mixed evergreen-deciduous dwarf-shrubland,181,156,114,0.70980400000,0.61176500000,0.44705900000
7069,North Pacific Dry and Mesic Alpine Fell-field or Meadow,7068,2068,Sh North Pacific Dry and Mesic Alpine Dwarf-Shrubland or Fell-field or Meadow,Herb,601,Grassland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 108: Alpine Idaho Fescue,Shrub-dominated,Dwarf-shrubland,Mixed evergreen-deciduous dwarf-shrubland,181,156,114,0.70980400000,0.61176500000,0.44705900000
7070,Rocky Mountain Alpine Dwarf-Shrubland,7070,2070,Sh Rocky Mountain Alpine Dwarf-Shrubland,Shrub,601,Shrubland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 410: Alpine Rangeland,Shrub-dominated,Dwarf-shrubland,Evergreen dwarf-shrubland,171,145,106,0.67058800000,0.56862700000,0.41568600000
7071,Sierra Nevada Alpine Dwarf-Shrubland,7071,2071,Sh Sierra Nevada Alpine Dwarf-Shrubland,Shrub,601,Grassland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 213: Alpine Grassland,Shrub-dominated,Dwarf-shrubland,Evergreen dwarf-shrubland,255,211,119,1.00000000000,0.82745100000,0.46666700000
7072,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,7072,2072,Sh Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,Shrub,623,Shrubland,Low Sagebrush Shrubland and Steppe,SRM 405: Black Sagebrush,Shrub-dominated,Dwarf-shrubland,Evergreen dwarf-shrubland,204,182,135,0.80000000000,0.71372500000,0.52941200000
7073,Baja Semi-Desert Coastal Succulent Scrub,7073,2073,Sh Baja Semi-Desert Coastal Succulent Scrub,Shrub,609,Shrubland,Pacific Coastal Scrub,SRM 205: Coastal Sage Shrub,Shrub-dominated,Shrubland,Evergreen shrubland,166,139,107,0.65098000000,0.54509800000,0.41960800000
7074,Chihuahuan Creosotebush Desert Scrub,7074,2074,Sh Chihuahuan Creosotebush Desert Scrub,Shrub,611,Shrubland,Creosotebush Desert Scrub,SRM 506: Creosotebush-Bursage,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,161,134,96,0.63137300000,0.52549000000,0.37647100000
7075,Chihuahuan Mixed Salt Desert Scrub,7075,2075,Sh Chihuahuan Mixed Salt Desert Scrub,Shrub,636,Shrubland,Salt Desert Scrub,SRM 414: Salt Desert Shrub,Shrub-dominated,Shrubland,Evergreen shrubland,156,128,92,0.61176500000,0.50196100000,0.36078400000
7076,Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub,7076,2076,Sh Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub,Shrub,613,Shrubland,Desert Scrub,SRM 729: Mesquite,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,150,123,89,0.58823500000,0.48235300000,0.34902000000
7077,Chihuahuan Succulent Desert Scrub,7077,2077,Sh Chihuahuan Succulent Desert Scrub,Shrub,641,Shrubland,Succulent Desert Scrub,SRM 735: Sideoats Grama-Sumac-Juniper,Shrub-dominated,Shrubland,Evergreen shrubland,145,117,84,0.56862700000,0.45882400000,0.32941200000
7078,Colorado Plateau Blackbrush-Mormon-tea Shrubland,7078,2078,Sh Colorado Plateau Blackbrush-Mormon-tea Shrubland,Shrub,606,Shrubland,Blackbrush Shrubland,SRM 212: Blackbush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,140,112,80,0.54902000000,0.43921600000,0.31372500000
7079,Great Basin Xeric Mixed Sagebrush Shrubland,7079,2079,Sh Great Basin Xeric Mixed Sagebrush Shrubland,Shrub,623,Shrubland,Low Sagebrush Shrubland and Steppe,SRM 406: Low Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,135,106,76,0.52941200000,0.41568600000,0.29803900000
7080,Inter-Mountain Basins Big Sagebrush Shrubland,7080,2080,Sh Inter-Mountain Basins Big Sagebrush Shrubland,Shrub,604,Shrubland,Big Sagebrush Shrubland and Steppe,SRM 403: Wyoming Big Sagebrush,Shrub-dominated,Shrubland,Evergreen shrubland,130,101,72,0.50980400000,0.39607800000,0.28235300000
7081,Inter-Mountain Basins Mixed Salt Desert Scrub,7081,2081,Sh Inter-Mountain Basins Mixed Salt Desert Scrub,Shrub,636,Shrubland,Salt Desert Scrub,SRM 414: Salt Desert Shrub,Shrub-dominated,Shrubland,Evergreen shrubland,156,128,92,0.61176500000,0.50196100000,0.36078400000
7082,Mojave Mid-Elevation Mixed Desert Scrub,7082,2082,Sh Mojave Mid-Elevation Mixed Desert Scrub,Shrub,613,Shrubland,Desert Scrub,SRM 212: Blackbush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,140,112,80,0.54902000000,0.43921600000,0.31372500000
7083,North Pacific Avalanche Chute Shrubland,7083,2083,Sh North Pacific Avalanche Chute Shrubland,Shrub,612,Shrubland,Deciduous Shrubland,LF 41: Deciduous Shrubland,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,128,97,69,0.50196100000,0.38039200000,0.27058800000
